Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
44	0	259	appFace://	InNacks	0	0	0	0
44	0	259	appFace://	OutNacks	0	0	0	0
44	0	259	appFace://	InSatisfiedInterests	1.23794e-59	0	0	0
44	0	259	appFace://	InTimedOutInterests	1.20893e-53	0	0	0
44	0	259	appFace://	OutSatisfiedInterests	1.23794e-59	0	0	0
44	0	259	appFace://	OutTimedOutInterests	1.93428e-53	0	0	0
44	0	-1	all	SatisfiedInterests	1.43601e-59	0	0	0
44	0	-1	all	TimedOutInterests	3.14321e-53	0	0	0
44.5	0	1	internal://	InInterests	0	0	0	0
44.5	0	1	internal://	OutInterests	0	0	0	0
44.5	0	1	internal://	InData	0	0	0	0
44.5	0	1	internal://	OutData	0	0	0	0
44.5	0	1	internal://	InNacks	0	0	0	0
44.5	0	1	internal://	OutNacks	0	0	0	0
44.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
44.5	0	1	internal://	InTimedOutInterests	0	0	0	0
44.5	0	1	internal://	OutSatisfiedInterests	3.46623e-61	0	0	0
44.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
44.5	0	2	internal://	InInterests	0	0	0	0
44.5	0	2	internal://	OutInterests	0	0	0	0
44.5	0	2	internal://	InData	0	0	0	0
44.5	0	2	internal://	OutData	0	0	0	0
44.5	0	2	internal://	InNacks	0	0	0	0
44.5	0	2	internal://	OutNacks	0	0	0	0
44.5	0	2	internal://	InSatisfiedInterests	1.9807e-61	0	0	0
44.5	0	2	internal://	InTimedOutInterests	0	0	0	0
44.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
44.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
44.5	0	256	internal://	InInterests	0	0	0	0
44.5	0	256	internal://	OutInterests	0	0	0	0
44.5	0	256	internal://	InData	0	0	0	0
44.5	0	256	internal://	OutData	0	0	0	0
44.5	0	256	internal://	InNacks	0	0	0	0
44.5	0	256	internal://	OutNacks	0	0	0	0
44.5	0	256	internal://	InSatisfiedInterests	1.48553e-61	0	0	0
44.5	0	256	internal://	InTimedOutInterests	0	0	0	0
44.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
44.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
44.5	0	257	appFace://	InInterests	4.95176e-60	0	0	0
44.5	0	257	appFace://	OutInterests	1.36173e-59	0	0	0
44.5	0	257	appFace://	InData	2.47588e-60	1.2186e-60	0	0
44.5	0	257	appFace://	OutData	0	0	0	0
44.5	0	257	appFace://	InNacks	0	0	0	0
44.5	0	257	appFace://	OutNacks	0	0	0	0
44.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
44.5	0	257	appFace://	InTimedOutInterests	1.93428e-54	0	0	0
44.5	0	257	appFace://	OutSatisfiedInterests	2.47588e-60	0	0	0
44.5	0	257	appFace://	OutTimedOutInterests	4.35213e-54	0	0	0
44.5	0	258	appFace://	InInterests	7.42764e-60	0	0	0
44.5	0	258	appFace://	OutInterests	1.36173e-59	0	0	0
44.5	0	258	appFace://	InData	0	0	0	0
44.5	0	258	appFace://	OutData	2.47588e-60	1.2186e-60	0	0
44.5	0	258	appFace://	InNacks	0	0	0	0
44.5	0	258	appFace://	OutNacks	0	0	0	0
44.5	0	258	appFace://	InSatisfiedInterests	2.47588e-60	0	0	0
44.5	0	258	appFace://	InTimedOutInterests	1.93428e-54	0	0	0
44.5	0	258	appFace://	OutSatisfiedInterests	2.47588e-60	0	0	0
44.5	0	258	appFace://	OutTimedOutInterests	4.35213e-54	0	0	0
44.5	0	259	appFace://	InInterests	8.66558e-60	0	0	0
44.5	0	259	appFace://	OutInterests	1.23794e-59	0	0	0
44.5	0	259	appFace://	InData	0	0	0	0
44.5	0	259	appFace://	OutData	2.47588e-60	1.2186e-60	0	0
44.5	0	259	appFace://	InNacks	0	0	0	0
44.5	0	259	appFace://	OutNacks	0	0	0	0
44.5	0	259	appFace://	InSatisfiedInterests	2.47588e-60	0	0	0
44.5	0	259	appFace://	InTimedOutInterests	2.41785e-54	0	0	0
44.5	0	259	appFace://	OutSatisfiedInterests	2.47588e-60	0	0	0
44.5	0	259	appFace://	OutTimedOutInterests	3.86856e-54	0	0	0
44.5	0	-1	all	SatisfiedInterests	2.87202e-60	0	0	0
44.5	0	-1	all	TimedOutInterests	6.28641e-54	0	0	0
45	0	1	internal://	InInterests	0	0	0	0
45	0	1	internal://	OutInterests	0	0	0	0
45	0	1	internal://	InData	0	0	0	0
45	0	1	internal://	OutData	0	0	0	0
45	0	1	internal://	InNacks	0	0	0	0
45	0	1	internal://	OutNacks	0	0	0	0
45	0	1	internal://	InSatisfiedInterests	0	0	0	0
45	0	1	internal://	InTimedOutInterests	0	0	0	0
45	0	1	internal://	OutSatisfiedInterests	6.93246e-62	0	0	0
45	0	1	internal://	OutTimedOutInterests	0	0	0	0
45	0	2	internal://	InInterests	0	0	0	0
45	0	2	internal://	OutInterests	0	0	0	0
45	0	2	internal://	InData	0	0	0	0
45	0	2	internal://	OutData	0	0	0	0
45	0	2	internal://	InNacks	0	0	0	0
45	0	2	internal://	OutNacks	0	0	0	0
45	0	2	internal://	InSatisfiedInterests	3.96141e-62	0	0	0
45	0	2	internal://	InTimedOutInterests	0	0	0	0
45	0	2	internal://	OutSatisfiedInterests	0	0	0	0
45	0	2	internal://	OutTimedOutInterests	0	0	0	0
45	0	256	internal://	InInterests	0	0	0	0
45	0	256	internal://	OutInterests	0	0	0	0
45	0	256	internal://	InData	0	0	0	0
45	0	256	internal://	OutData	0	0	0	0
45	0	256	internal://	InNacks	0	0	0	0
45	0	256	internal://	OutNacks	0	0	0	0
45	0	256	internal://	InSatisfiedInterests	2.97106e-62	0	0	0
45	0	256	internal://	InTimedOutInterests	0	0	0	0
45	0	256	internal://	OutSatisfiedInterests	0	0	0	0
45	0	256	internal://	OutTimedOutInterests	0	0	0	0
45	0	257	appFace://	InInterests	9.90352e-61	0	0	0
45	0	257	appFace://	OutInterests	2.72347e-60	0	0	0
45	0	257	appFace://	InData	4.95176e-61	2.43719e-61	0	0
45	0	257	appFace://	OutData	0	0	0	0
45	0	257	appFace://	InNacks	0	0	0	0
45	0	257	appFace://	OutNacks	0	0	0	0
45	0	257	appFace://	InSatisfiedInterests	0	0	0	0
45	0	257	appFace://	InTimedOutInterests	3.86856e-55	0	0	0
45	0	257	appFace://	OutSatisfiedInterests	4.95176e-61	0	0	0
45	0	257	appFace://	OutTimedOutInterests	8.70427e-55	0	0	0
45	0	258	appFace://	InInterests	1.48553e-60	0	0	0
45	0	258	appFace://	OutInterests	2.72347e-60	0	0	0
45	0	258	appFace://	InData	0	0	0	0
45	0	258	appFace://	OutData	4.95176e-61	2.43719e-61	0	0
45	0	258	appFace://	InNacks	0	0	0	0
45	0	258	appFace://	OutNacks	0	0	0	0
45	0	258	appFace://	InSatisfiedInterests	4.95176e-61	0	0	0
45	0	258	appFace://	InTimedOutInterests	3.86856e-55	0	0	0
45	0	258	appFace://	OutSatisfiedInterests	4.95176e-61	0	0	0
45	0	258	appFace://	OutTimedOutInterests	8.70427e-55	0	0	0
45	0	259	appFace://	InInterests	1.73312e-60	0	0	0
45	0	259	appFace://	OutInterests	2.47588e-60	0	0	0
45	0	259	appFace://	InData	0	0	0	0
45	0	259	appFace://	OutData	4.95176e-61	2.43719e-61	0	0
45	0	259	appFace://	InNacks	0	0	0	0
45	0	259	appFace://	OutNacks	0	0	0	0
45	0	259	appFace://	InSatisfiedInterests	4.95176e-61	0	0	0
45	0	259	appFace://	InTimedOutInterests	4.8357e-55	0	0	0
45	0	259	appFace://	OutSatisfiedInterests	4.95176e-61	0	0	0
45	0	259	appFace://	OutTimedOutInterests	7.73713e-55	0	0	0
45	0	-1	all	SatisfiedInterests	5.74404e-61	0	0	0
45	0	-1	all	TimedOutInterests	1.25728e-54	0	0	0
45.5	0	1	internal://	InInterests	0	0	0	0
45.5	0	1	internal://	OutInterests	0	0	0	0
45.5	0	1	internal://	InData	0	0	0	0
45.5	0	1	internal://	OutData	0	0	0	0
45.5	0	1	internal://	InNacks	0	0	0	0
45.5	0	1	internal://	OutNacks	0	0	0	0
45.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
45.5	0	1	internal://	InTimedOutInterests	0	0	0	0
45.5	0	1	internal://	OutSatisfiedInterests	1.38649e-62	0	0	0
45.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
45.5	0	2	internal://	InInterests	0	0	0	0
45.5	0	2	internal://	OutInterests	0	0	0	0
45.5	0	2	internal://	InData	0	0	0	0
45.5	0	2	internal://	OutData	0	0	0	0
45.5	0	2	internal://	InNacks	0	0	0	0
45.5	0	2	internal://	OutNacks	0	0	0	0
45.5	0	2	internal://	InSatisfiedInterests	7.92282e-63	0	0	0
45.5	0	2	internal://	InTimedOutInterests	0	0	0	0
45.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
45.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
45.5	0	256	internal://	InInterests	0	0	0	0
45.5	0	256	internal://	OutInterests	0	0	0	0
45.5	0	256	internal://	InData	0	0	0	0
45.5	0	256	internal://	OutData	0	0	0	0
45.5	0	256	internal://	InNacks	0	0	0	0
45.5	0	256	internal://	OutNacks	0	0	0	0
45.5	0	256	internal://	InSatisfiedInterests	5.94211e-63	0	0	0
45.5	0	256	internal://	InTimedOutInterests	0	0	0	0
45.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
45.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
45.5	0	257	appFace://	InInterests	1.9807e-61	0	0	0
45.5	0	257	appFace://	OutInterests	5.44694e-61	0	0	0
45.5	0	257	appFace://	InData	9.90352e-62	4.87439e-62	0	0
45.5	0	257	appFace://	OutData	0	0	0	0
45.5	0	257	appFace://	InNacks	0	0	0	0
45.5	0	257	appFace://	OutNacks	0	0	0	0
45.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
45.5	0	257	appFace://	InTimedOutInterests	7.73713e-56	0	0	0
45.5	0	257	appFace://	OutSatisfiedInterests	9.90352e-62	0	0	0
45.5	0	257	appFace://	OutTimedOutInterests	1.74085e-55	0	0	0
45.5	0	258	appFace://	InInterests	2.97106e-61	0	0	0
45.5	0	258	appFace://	OutInterests	5.44694e-61	0	0	0
45.5	0	258	appFace://	InData	0	0	0	0
45.5	0	258	appFace://	OutData	9.90352e-62	4.87439e-62	0	0
45.5	0	258	appFace://	InNacks	0	0	0	0
45.5	0	258	appFace://	OutNacks	0	0	0	0
45.5	0	258	appFace://	InSatisfiedInterests	9.90352e-62	0	0	0
45.5	0	258	appFace://	InTimedOutInterests	7.73713e-56	0	0	0
45.5	0	258	appFace://	OutSatisfiedInterests	9.90352e-62	0	0	0
45.5	0	258	appFace://	OutTimedOutInterests	1.74085e-55	0	0	0
45.5	0	259	appFace://	InInterests	3.46623e-61	0	0	0
45.5	0	259	appFace://	OutInterests	4.95176e-61	0	0	0
45.5	0	259	appFace://	InData	0	0	0	0
45.5	0	259	appFace://	OutData	9.90352e-62	4.87439e-62	0	0
45.5	0	259	appFace://	InNacks	0	0	0	0
45.5	0	259	appFace://	OutNacks	0	0	0	0
45.5	0	259	appFace://	InSatisfiedInterests	9.90352e-62	0	0	0
45.5	0	259	appFace://	InTimedOutInterests	9.67141e-56	0	0	0
45.5	0	259	appFace://	OutSatisfiedInterests	9.90352e-62	0	0	0
45.5	0	259	appFace://	OutTimedOutInterests	1.54743e-55	0	0	0
45.5	0	-1	all	SatisfiedInterests	1.14881e-61	0	0	0
45.5	0	-1	all	TimedOutInterests	2.51457e-55	0	0	0
46	0	1	internal://	InInterests	0	0	0	0
46	0	1	internal://	OutInterests	0	0	0	0
46	0	1	internal://	InData	0	0	0	0
46	0	1	internal://	OutData	0	0	0	0
46	0	1	internal://	InNacks	0	0	0	0
46	0	1	internal://	OutNacks	0	0	0	0
46	0	1	internal://	InSatisfiedInterests	0	0	0	0
46	0	1	internal://	InTimedOutInterests	0	0	0	0
46	0	1	internal://	OutSatisfiedInterests	2.77299e-63	0	0	0
46	0	1	internal://	OutTimedOutInterests	0	0	0	0
46	0	2	internal://	InInterests	0	0	0	0
46	0	2	internal://	OutInterests	0	0	0	0
46	0	2	internal://	InData	0	0	0	0
46	0	2	internal://	OutData	0	0	0	0
46	0	2	internal://	InNacks	0	0	0	0
46	0	2	internal://	OutNacks	0	0	0	0
46	0	2	internal://	InSatisfiedInterests	1.58456e-63	0	0	0
46	0	2	internal://	InTimedOutInterests	0	0	0	0
46	0	2	internal://	OutSatisfiedInterests	0	0	0	0
46	0	2	internal://	OutTimedOutInterests	0	0	0	0
46	0	256	internal://	InInterests	0	0	0	0
46	0	256	internal://	OutInterests	0	0	0	0
46	0	256	internal://	InData	0	0	0	0
46	0	256	internal://	OutData	0	0	0	0
46	0	256	internal://	InNacks	0	0	0	0
46	0	256	internal://	OutNacks	0	0	0	0
46	0	256	internal://	InSatisfiedInterests	1.18842e-63	0	0	0
46	0	256	internal://	InTimedOutInterests	0	0	0	0
46	0	256	internal://	OutSatisfiedInterests	0	0	0	0
46	0	256	internal://	OutTimedOutInterests	0	0	0	0
46	0	257	appFace://	InInterests	3.96141e-62	0	0	0
46	0	257	appFace://	OutInterests	1.08939e-61	0	0	0
46	0	257	appFace://	InData	1.9807e-62	9.74878e-63	0	0
46	0	257	appFace://	OutData	0	0	0	0
46	0	257	appFace://	InNacks	0	0	0	0
46	0	257	appFace://	OutNacks	0	0	0	0
46	0	257	appFace://	InSatisfiedInterests	0	0	0	0
46	0	257	appFace://	InTimedOutInterests	1.54743e-56	0	0	0
46	0	257	appFace://	OutSatisfiedInterests	1.9807e-62	0	0	0
46	0	257	appFace://	OutTimedOutInterests	3.48171e-56	0	0	0
46	0	258	appFace://	InInterests	5.94211e-62	0	0	0
46	0	258	appFace://	OutInterests	1.08939e-61	0	0	0
46	0	258	appFace://	InData	0	0	0	0
46	0	258	appFace://	OutData	1.9807e-62	9.74878e-63	0	0
46	0	258	appFace://	InNacks	0	0	0	0
46	0	258	appFace://	OutNacks	0	0	0	0
46	0	258	appFace://	InSatisfiedInterests	1.9807e-62	0	0	0
46	0	258	appFace://	InTimedOutInterests	1.54743e-56	0	0	0
46	0	258	appFace://	OutSatisfiedInterests	1.9807e-62	0	0	0
46	0	258	appFace://	OutTimedOutInterests	3.48171e-56	0	0	0
46	0	259	appFace://	InInterests	6.93246e-62	0	0	0
46	0	259	appFace://	OutInterests	9.90352e-62	0	0	0
46	0	259	appFace://	InData	0	0	0	0
46	0	259	appFace://	OutData	1.9807e-62	9.74878e-63	0	0
46	0	259	appFace://	InNacks	0	0	0	0
46	0	259	appFace://	OutNacks	0	0	0	0
46	0	259	appFace://	InSatisfiedInterests	1.9807e-62	0	0	0
46	0	259	appFace://	InTimedOutInterests	1.93428e-56	0	0	0
46	0	259	appFace://	OutSatisfiedInterests	1.9807e-62	0	0	0
46	0	259	appFace://	OutTimedOutInterests	3.09485e-56	0	0	0
46	0	-1	all	SatisfiedInterests	2.29762e-62	0	0	0
46	0	-1	all	TimedOutInterests	5.02913e-56	0	0	0
46.5	0	1	internal://	InInterests	0	0	0	0
46.5	0	1	internal://	OutInterests	0	0	0	0
46.5	0	1	internal://	InData	0	0	0	0
46.5	0	1	internal://	OutData	0	0	0	0
46.5	0	1	internal://	InNacks	0	0	0	0
46.5	0	1	internal://	OutNacks	0	0	0	0
46.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
46.5	0	1	internal://	InTimedOutInterests	0	0	0	0
46.5	0	1	internal://	OutSatisfiedInterests	5.54597e-64	0	0	0
46.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
46.5	0	2	internal://	InInterests	0	0	0	0
46.5	0	2	internal://	OutInterests	0	0	0	0
46.5	0	2	internal://	InData	0	0	0	0
46.5	0	2	internal://	OutData	0	0	0	0
46.5	0	2	internal://	InNacks	0	0	0	0
46.5	0	2	internal://	OutNacks	0	0	0	0
46.5	0	2	internal://	InSatisfiedInterests	3.16913e-64	0	0	0
46.5	0	2	internal://	InTimedOutInterests	0	0	0	0
46.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
46.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
46.5	0	256	internal://	InInterests	0	0	0	0
46.5	0	256	internal://	OutInterests	0	0	0	0
46.5	0	256	internal://	InData	0	0	0	0
46.5	0	256	internal://	OutData	0	0	0	0
46.5	0	256	internal://	InNacks	0	0	0	0
46.5	0	256	internal://	OutNacks	0	0	0	0
46.5	0	256	internal://	InSatisfiedInterests	2.37684e-64	0	0	0
46.5	0	256	internal://	InTimedOutInterests	0	0	0	0
46.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
46.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
46.5	0	257	appFace://	InInterests	7.92282e-63	0	0	0
46.5	0	257	appFace://	OutInterests	2.17877e-62	0	0	0
46.5	0	257	appFace://	InData	3.96141e-63	1.94976e-63	0	0
46.5	0	257	appFace://	OutData	0	0	0	0
46.5	0	257	appFace://	InNacks	0	0	0	0
46.5	0	257	appFace://	OutNacks	0	0	0	0
46.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
46.5	0	257	appFace://	InTimedOutInterests	3.09485e-57	0	0	0
46.5	0	257	appFace://	OutSatisfiedInterests	3.96141e-63	0	0	0
46.5	0	257	appFace://	OutTimedOutInterests	6.96341e-57	0	0	0
46.5	0	258	appFace://	InInterests	1.18842e-62	0	0	0
46.5	0	258	appFace://	OutInterests	2.17877e-62	0	0	0
46.5	0	258	appFace://	InData	0	0	0	0
46.5	0	258	appFace://	OutData	3.96141e-63	1.94976e-63	0	0
46.5	0	258	appFace://	InNacks	0	0	0	0
46.5	0	258	appFace://	OutNacks	0	0	0	0
46.5	0	258	appFace://	InSatisfiedInterests	3.96141e-63	0	0	0
46.5	0	258	appFace://	InTimedOutInterests	3.09485e-57	0	0	0
46.5	0	258	appFace://	OutSatisfiedInterests	3.96141e-63	0	0	0
46.5	0	258	appFace://	OutTimedOutInterests	6.96341e-57	0	0	0
46.5	0	259	appFace://	InInterests	1.38649e-62	0	0	0
46.5	0	259	appFace://	OutInterests	1.9807e-62	0	0	0
46.5	0	259	appFace://	InData	0	0	0	0
46.5	0	259	appFace://	OutData	3.96141e-63	1.94976e-63	0	0
46.5	0	259	appFace://	InNacks	0	0	0	0
46.5	0	259	appFace://	OutNacks	0	0	0	0
46.5	0	259	appFace://	InSatisfiedInterests	3.96141e-63	0	0	0
46.5	0	259	appFace://	InTimedOutInterests	3.86856e-57	0	0	0
46.5	0	259	appFace://	OutSatisfiedInterests	3.96141e-63	0	0	0
46.5	0	259	appFace://	OutTimedOutInterests	6.1897e-57	0	0	0
46.5	0	-1	all	SatisfiedInterests	4.59523e-63	0	0	0
46.5	0	-1	all	TimedOutInterests	1.00583e-56	0	0	0
47	0	1	internal://	InInterests	0	0	0	0
47	0	1	internal://	OutInterests	0	0	0	0
47	0	1	internal://	InData	0	0	0	0
47	0	1	internal://	OutData	0	0	0	0
47	0	1	internal://	InNacks	0	0	0	0
47	0	1	internal://	OutNacks	0	0	0	0
47	0	1	internal://	InSatisfiedInterests	0	0	0	0
47	0	1	internal://	InTimedOutInterests	0	0	0	0
47	0	1	internal://	OutSatisfiedInterests	1.10919e-64	0	0	0
47	0	1	internal://	OutTimedOutInterests	0	0	0	0
47	0	2	internal://	InInterests	0	0	0	0
47	0	2	internal://	OutInterests	0	0	0	0
47	0	2	internal://	InData	0	0	0	0
47	0	2	internal://	OutData	0	0	0	0
47	0	2	internal://	InNacks	0	0	0	0
47	0	2	internal://	OutNacks	0	0	0	0
47	0	2	internal://	InSatisfiedInterests	6.33825e-65	0	0	0
47	0	2	internal://	InTimedOutInterests	0	0	0	0
47	0	2	internal://	OutSatisfiedInterests	0	0	0	0
47	0	2	internal://	OutTimedOutInterests	0	0	0	0
47	0	256	internal://	InInterests	0	0	0	0
47	0	256	internal://	OutInterests	0	0	0	0
47	0	256	internal://	InData	0	0	0	0
47	0	256	internal://	OutData	0	0	0	0
47	0	256	internal://	InNacks	0	0	0	0
47	0	256	internal://	OutNacks	0	0	0	0
47	0	256	internal://	InSatisfiedInterests	4.75369e-65	0	0	0
47	0	256	internal://	InTimedOutInterests	0	0	0	0
47	0	256	internal://	OutSatisfiedInterests	0	0	0	0
47	0	256	internal://	OutTimedOutInterests	0	0	0	0
47	0	257	appFace://	InInterests	1.58456e-63	0	0	0
47	0	257	appFace://	OutInterests	4.35755e-63	0	0	0
47	0	257	appFace://	InData	7.92282e-64	3.89951e-64	0	0
47	0	257	appFace://	OutData	0	0	0	0
47	0	257	appFace://	InNacks	0	0	0	0
47	0	257	appFace://	OutNacks	0	0	0	0
47	0	257	appFace://	InSatisfiedInterests	0	0	0	0
47	0	257	appFace://	InTimedOutInterests	6.1897e-58	0	0	0
47	0	257	appFace://	OutSatisfiedInterests	7.92282e-64	0	0	0
47	0	257	appFace://	OutTimedOutInterests	1.39268e-57	0	0	0
47	0	258	appFace://	InInterests	2.37684e-63	0	0	0
47	0	258	appFace://	OutInterests	4.35755e-63	0	0	0
47	0	258	appFace://	InData	0	0	0	0
47	0	258	appFace://	OutData	7.92282e-64	3.89951e-64	0	0
47	0	258	appFace://	InNacks	0	0	0	0
47	0	258	appFace://	OutNacks	0	0	0	0
47	0	258	appFace://	InSatisfiedInterests	7.92282e-64	0	0	0
47	0	258	appFace://	InTimedOutInterests	6.1897e-58	0	0	0
47	0	258	appFace://	OutSatisfiedInterests	7.92282e-64	0	0	0
47	0	258	appFace://	OutTimedOutInterests	1.39268e-57	0	0	0
47	0	259	appFace://	InInterests	2.77299e-63	0	0	0
47	0	259	appFace://	OutInterests	3.96141e-63	0	0	0
47	0	259	appFace://	InData	0	0	0	0
47	0	259	appFace://	OutData	7.92282e-64	3.89951e-64	0	0
47	0	259	appFace://	InNacks	0	0	0	0
47	0	259	appFace://	OutNacks	0	0	0	0
47	0	259	appFace://	InSatisfiedInterests	7.92282e-64	0	0	0
47	0	259	appFace://	InTimedOutInterests	7.73713e-58	0	0	0
47	0	259	appFace://	OutSatisfiedInterests	7.92282e-64	0	0	0
47	0	259	appFace://	OutTimedOutInterests	1.23794e-57	0	0	0
47	0	-1	all	SatisfiedInterests	9.19047e-64	0	0	0
47	0	-1	all	TimedOutInterests	2.01165e-57	0	0	0
47.5	0	1	internal://	InInterests	0	0	0	0
47.5	0	1	internal://	OutInterests	0	0	0	0
47.5	0	1	internal://	InData	0	0	0	0
47.5	0	1	internal://	OutData	0	0	0	0
47.5	0	1	internal://	InNacks	0	0	0	0
47.5	0	1	internal://	OutNacks	0	0	0	0
47.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
47.5	0	1	internal://	InTimedOutInterests	0	0	0	0
47.5	0	1	internal://	OutSatisfiedInterests	2.21839e-65	0	0	0
47.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
47.5	0	2	internal://	InInterests	0	0	0	0
47.5	0	2	internal://	OutInterests	0	0	0	0
47.5	0	2	internal://	InData	0	0	0	0
47.5	0	2	internal://	OutData	0	0	0	0
47.5	0	2	internal://	InNacks	0	0	0	0
47.5	0	2	internal://	OutNacks	0	0	0	0
47.5	0	2	internal://	InSatisfiedInterests	1.26765e-65	0	0	0
47.5	0	2	internal://	InTimedOutInterests	0	0	0	0
47.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
47.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
47.5	0	256	internal://	InInterests	0	0	0	0
47.5	0	256	internal://	OutInterests	0	0	0	0
47.5	0	256	internal://	InData	0	0	0	0
47.5	0	256	internal://	OutData	0	0	0	0
47.5	0	256	internal://	InNacks	0	0	0	0
47.5	0	256	internal://	OutNacks	0	0	0	0
47.5	0	256	internal://	InSatisfiedInterests	9.50738e-66	0	0	0
47.5	0	256	internal://	InTimedOutInterests	0	0	0	0
47.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
47.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
47.5	0	257	appFace://	InInterests	3.16913e-64	0	0	0
47.5	0	257	appFace://	OutInterests	8.7151e-64	0	0	0
47.5	0	257	appFace://	InData	1.58456e-64	7.79902e-65	0	0
47.5	0	257	appFace://	OutData	0	0	0	0
47.5	0	257	appFace://	InNacks	0	0	0	0
47.5	0	257	appFace://	OutNacks	0	0	0	0
47.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
47.5	0	257	appFace://	InTimedOutInterests	1.23794e-58	0	0	0
47.5	0	257	appFace://	OutSatisfiedInterests	1.58456e-64	0	0	0
47.5	0	257	appFace://	OutTimedOutInterests	2.78537e-58	0	0	0
47.5	0	258	appFace://	InInterests	4.75369e-64	0	0	0
47.5	0	258	appFace://	OutInterests	8.7151e-64	0	0	0
47.5	0	258	appFace://	InData	0	0	0	0
47.5	0	258	appFace://	OutData	1.58456e-64	7.79902e-65	0	0
47.5	0	258	appFace://	InNacks	0	0	0	0
47.5	0	258	appFace://	OutNacks	0	0	0	0
47.5	0	258	appFace://	InSatisfiedInterests	1.58456e-64	0	0	0
47.5	0	258	appFace://	InTimedOutInterests	1.23794e-58	0	0	0
47.5	0	258	appFace://	OutSatisfiedInterests	1.58456e-64	0	0	0
47.5	0	258	appFace://	OutTimedOutInterests	2.78537e-58	0	0	0
47.5	0	259	appFace://	InInterests	5.54597e-64	0	0	0
47.5	0	259	appFace://	OutInterests	7.92282e-64	0	0	0
47.5	0	259	appFace://	InData	0	0	0	0
47.5	0	259	appFace://	OutData	1.58456e-64	7.79902e-65	0	0
47.5	0	259	appFace://	InNacks	0	0	0	0
47.5	0	259	appFace://	OutNacks	0	0	0	0
47.5	0	259	appFace://	InSatisfiedInterests	1.58456e-64	0	0	0
47.5	0	259	appFace://	InTimedOutInterests	1.54743e-58	0	0	0
47.5	0	259	appFace://	OutSatisfiedInterests	1.58456e-64	0	0	0
47.5	0	259	appFace://	OutTimedOutInterests	2.47588e-58	0	0	0
47.5	0	-1	all	SatisfiedInterests	1.83809e-64	0	0	0
47.5	0	-1	all	TimedOutInterests	4.02331e-58	0	0	0
48	0	1	internal://	InInterests	0	0	0	0
48	0	1	internal://	OutInterests	0	0	0	0
48	0	1	internal://	InData	0	0	0	0
48	0	1	internal://	OutData	0	0	0	0
48	0	1	internal://	InNacks	0	0	0	0
48	0	1	internal://	OutNacks	0	0	0	0
48	0	1	internal://	InSatisfiedInterests	0	0	0	0
48	0	1	internal://	InTimedOutInterests	0	0	0	0
48	0	1	internal://	OutSatisfiedInterests	4.43678e-66	0	0	0
48	0	1	internal://	OutTimedOutInterests	0	0	0	0
48	0	2	internal://	InInterests	0	0	0	0
48	0	2	internal://	OutInterests	0	0	0	0
48	0	2	internal://	InData	0	0	0	0
48	0	2	internal://	OutData	0	0	0	0
48	0	2	internal://	InNacks	0	0	0	0
48	0	2	internal://	OutNacks	0	0	0	0
48	0	2	internal://	InSatisfiedInterests	2.5353e-66	0	0	0
48	0	2	internal://	InTimedOutInterests	0	0	0	0
48	0	2	internal://	OutSatisfiedInterests	0	0	0	0
48	0	2	internal://	OutTimedOutInterests	0	0	0	0
48	0	256	internal://	InInterests	0	0	0	0
48	0	256	internal://	OutInterests	0	0	0	0
48	0	256	internal://	InData	0	0	0	0
48	0	256	internal://	OutData	0	0	0	0
48	0	256	internal://	InNacks	0	0	0	0
48	0	256	internal://	OutNacks	0	0	0	0
48	0	256	internal://	InSatisfiedInterests	1.90148e-66	0	0	0
48	0	256	internal://	InTimedOutInterests	0	0	0	0
48	0	256	internal://	OutSatisfiedInterests	0	0	0	0
48	0	256	internal://	OutTimedOutInterests	0	0	0	0
48	0	257	appFace://	InInterests	6.33825e-65	0	0	0
